Date,Region,Confirmed,Cumulative_Cases,Recovered,Cumulative_Recoveries,Accumulated_Active_Cases,Active_Cases,Accumulated_Deaths,Deaths,Accumulated_Non_Covid_Death,Non_Covid_Death
2021-07-27,Oshikoto,6,5909,277,5765,4,-274,138,3,2,0
2021-07-28,Oshikoto,54,5963,0,5765,56,52,140,2,2,0
2021-07-29,Oshikoto,90,6053,0,5765,146,90,140,0,2,0
2021-07-30,Oshikoto,23,6076,0,5765,169,23,140,0,2,0
2021-07-31,Oshikoto,2,6078,0,5765,171,2,140,0,2,0
2021-08-01,Oshikoto,29,6107,0,5765,198,27,142,2,2,0
2021-08-02,Oshikoto,45,6152,0,5765,237,39,148,6,2,0
2021-08-03,Oshikoto,8,6160,0,5765,245,8,148,0,2,0
2021-08-04,Oshikoto,25,6185,226,5991,44,-201,148,0,2,0
2021-08-05,Oshikoto,20,6205,0,5991,63,19,149,1,2,0
2021-08-06,Oshikoto,52,6257,0,5991,115,52,149,0,2,0
2021-08-07,Oshikoto,21,6278,0,5991,136,21,149,0,2,0
2021-08-08,Oshikoto,17,6295,0,5991,151,15,151,2,2,0
2021-08-09,Oshikoto,5,6300,0,5991,156,5,151,0,2,0
2021-08-10,Oshikoto,11,6311,0,5991,166,10,152,1,2,0
2021-08-11,Oshikoto,54,6365,0,5991,217,51,155,3,2,0
2021-08-12,Oshikoto,8,6373,58,6049,166,-51,156,1,2,0
2021-08-13,Oshikoto,9,6382,0,6049,175,9,156,0,2,0
2021-08-14,Oshikoto,3,6385,0,6049,177,2,157,1,2,0
2021-08-15,Oshikoto,33,6418,0,6049,209,32,158,1,2,0
2021-08-16,Oshikoto,7,6425,0,6049,216,7,158,0,2,0
2021-08-17,Oshikoto,14,6439,66,6115,164,-52,158,0,2,0
2021-08-18,Oshikoto,17,6456,138,6253,43,-121,158,0,2,0
2021-08-19,Oshikoto,19,6475,33,6286,27,-16,160,2,2,0
2021-08-20,Oshikoto,10,6485,3,6289,34,7,160,0,2,0
2021-08-21,Oshikoto,13,6498,0,6289,47,13,160,0,2,0
2021-08-22,Oshikoto,3,6501,0,6289,50,3,160,0,2,0
2021-08-23,Oshikoto,7,6508,49,6338,8,-42,160,0,2,0
2021-08-24,Oshikoto,9,6517,0,6338,17,9,160,0,2,0
2021-08-25,Oshikoto,3,6520,0,6338,19,2,161,1,2,0
2021-08-26,Oshikoto,5,6525,0,6338,24,5,161,0,2,0
2021-08-27,Oshikoto,9,6534,9,6347,24,0,161,0,2,0
2021-08-28,Oshikoto,3,6537,0,6347,27,3,161,0,2,0
2021-08-29,Oshikoto,4,6541,0,6347,30,3,162,1,2,0
2021-08-30,Oshikoto,13,6554,0,6347,43,13,162,0,2,0
2021-08-31,Oshikoto,5,6559,0,6347,48,5,162,0,2,0
2021-09-01,Oshikoto,22,6581,0,6347,70,22,162,0,2,0
2021-09-02,Oshikoto,3,6584,19,6366,52,-18,164,2,2,0
2021-09-03,Oshikoto,10,6594,13,6379,47,-5,166,2,2,0
2021-09-04,Oshikoto,2,6596,0,6379,49,2,166,0,2,0
2021-09-05,Oshikoto,6,6602,0,6379,55,6,166,0,2,0
2021-09-06,Oshikoto,4,6606,14,6393,44,-11,167,1,2,0
2021-09-07,Oshikoto,10,6616,0,6393,54,10,167,0,2,0
2021-09-08,Oshikoto,5,6621,6,6399,53,-1,167,0,2,0
2021-09-09,Oshikoto,8,6629,5,6404,56,3,167,0,2,0
2021-09-10,Oshikoto,13,6642,16,6420,53,-3,167,0,2,0
2021-09-11,Oshikoto,0,6642,0,6420,53,0,167,0,2,0
2021-09-12,Oshikoto,1,6643,0,6420,54,1,167,0,2,0
2021-09-13,Oshikoto,0,6643,16,6436,36,-18,169,2,2,0
2021-09-14,Oshikoto,2,6645,1,6437,37,1,169,0,2,0
2021-09-15,Oshikoto,8,6653,4,6441,41,4,169,0,2,0
2021-09-16,Oshikoto,10,6663,11,6452,40,-1,169,0,2,0
2021-09-17,Oshikoto,3,6666,4,6456,38,-2,170,1,2,0
2021-09-18,Oshikoto,7,6673,0,6456,44,6,171,1,2,0
2021-09-19,Oshikoto,5,6678,0,6456,49,5,171,0,2,0
2021-09-20,Oshikoto,6,6684,22,6478,31,-18,173,2,2,0
2021-09-21,Oshikoto,13,6697,0,6478,44,13,173,0,2,0
2021-09-22,Oshikoto,5,6702,1,6479,48,4,173,0,2,0
2021-09-23,Oshikoto,9,6711,0,6479,57,9,173,0,2,0
2021-09-24,Oshikoto,2,6713,3,6482,56,-1,173,0,2,0
2021-09-25,Oshikoto,0,6713,0,6482,56,0,173,0,2,0
2021-09-26,Oshikoto,7,6720,4,6486,59,3,173,0,2,0
2021-09-27,Oshikoto,0,6720,0,6486,59,0,173,0,2,0
2021-09-28,Oshikoto,12,6732,8,6494,63,4,173,0,2,0
2021-09-29,Oshikoto,1,6733,0,6494,64,1,173,0,2,0
2021-09-30,Oshikoto,1,6734,9,6503,56,-8,173,0,2,0
2020-01-01,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-02,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-03,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-04,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-05,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-06,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-07,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-08,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-09,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-10,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-11,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-12,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-13,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-14,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-15,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-16,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-17,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-18,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-19,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-20,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-21,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-22,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-23,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-24,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-25,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-26,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-27,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-28,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-29,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-30,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-01-31,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-01,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-02,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-03,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-04,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-05,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-06,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-07,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-08,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-09,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-10,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-11,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-12,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-13,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-14,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-15,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-16,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-17,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-18,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-19,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-20,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-21,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-22,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-23,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-24,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-25,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-26,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-27,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-28,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-02-29,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-01,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-02,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-03,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-04,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-05,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-06,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-07,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-08,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-09,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-10,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-11,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-12,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-13,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-14,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-15,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-16,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-17,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-18,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-19,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-20,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-21,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-22,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-23,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-24,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-25,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-26,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-27,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-28,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-29,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-30,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-03-31,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-01,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-02,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-03,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-04,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-05,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-06,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-07,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-08,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-09,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-10,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-11,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-12,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-13,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-14,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-15,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-16,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-17,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-18,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-19,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-20,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-21,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-22,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-23,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-24,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-25,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-26,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-27,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-28,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-29,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-04-30,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-01,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-02,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-03,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-04,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-05,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-06,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-07,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-08,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-09,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-10,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-11,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-12,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-13,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-14,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-15,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-16,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-17,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-18,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-19,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-20,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-21,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-22,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-23,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-24,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-25,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-26,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-27,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-28,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-29,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-30,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-05-31,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-01,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-02,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-03,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-04,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-05,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-06,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-07,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-08,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-09,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-10,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-11,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-12,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-13,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-14,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-15,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-16,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-17,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-18,Otjizondjupa,0,0,0,0,0,0,0,0,0,0
2020-06-19,Otjizondjupa,1,1,0,0,1,1,0,0,0,0
2020-06-20,Otjizondjupa,1,2,0,0,2,1,0,0,0,0
2020-06-21,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-22,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-23,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-24,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-25,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-26,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-27,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-28,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-29,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-06-30,Otjizondjupa,0,2,0,0,2,0,0,0,0,0
2020-07-01,Otjizondjupa,1,3,0,0,3,1,0,0,0,0
2020-07-02,Otjizondjupa,0,3,0,0,3,0,0,0,0,0
2020-07-03,Otjizondjupa,0,3,0,0,3,0,0,0,0,0
2020-07-04,Otjizondjupa,0,3,0,0,3,0,0,0,0,0
2020-07-05,Otjizondjupa,0,3,0,0,3,0,0,0,0,0
2020-07-06,Otjizondjupa,0,3,0,0,3,0,0,0,0,0
2020-07-07,Otjizondjupa,0,3,0,0,3,0,0,0,0,0
2020-07-08,Otjizondjupa,0,3,0,0,3,0,0,0,0,0
2020-07-09,Otjizondjupa,2,5,0,0,5,2,0,0,0,0
2020-07-10,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-11,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-12,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-13,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-14,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-15,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-16,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-17,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-18,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-19,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-20,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-21,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-22,Otjizondjupa,0,5,0,0,5,0,0,0,0,0
2020-07-23,Otjizondjupa,2,7,0,0,7,2,0,0,0,0
2020-07-24,Otjizondjupa,0,7,0,0,7,0,0,0,0,0
2020-07-25,Otjizondjupa,0,7,0,0,7,0,0,0,0,0
2020-07-26,Otjizondjupa,0,7,0,0,7,0,0,0,0,0
2020-07-27,Otjizondjupa,1,8,0,0,8,1,0,0,0,0
2020-07-28,Otjizondjupa,0,8,0,0,8,0,0,0,0,0
2020-07-29,Otjizondjupa,0,8,0,0,8,0,0,0,0,0
2020-07-30,Otjizondjupa,2,10,0,0,10,2,0,0,0,0
2020-07-31,Otjizondjupa,6,16,0,0,16,6,0,0,0,0
2020-08-01,Otjizondjupa,0,16,0,0,16,0,0,0,0,0
2020-08-02,Otjizondjupa,2,18,0,0,18,2,0,0,0,0
2020-08-03,Otjizondjupa,0,18,2,2,16,-2,0,0,0,0
2020-08-04,Otjizondjupa,2,20,2,4,16,0,0,0,0,0
2020-08-05,Otjizondjupa,0,20,0,4,16,0,0,0,0,0
2020-08-06,Otjizondjupa,1,21,0,4,17,1,0,0,0,0
2020-08-07,Otjizondjupa,2,23,0,4,19,2,0,0,0,0
2020-08-08,Otjizondjupa,1,24,0,4,20,1,0,0,0,0
2020-08-09,Otjizondjupa,3,27,0,4,23,3,0,0,0,0
2020-08-10,Otjizondjupa,0,27,0,4,23,0,0,0,0,0
2020-08-11,Otjizondjupa,0,27,0,4,23,0,0,0,0,0
2020-08-12,Otjizondjupa,3,30,0,4,26,3,0,0,0,0
2020-08-13,Otjizondjupa,4,34,0,4,30,4,0,0,0,0
2020-08-14,Otjizondjupa,0,34,0,4,30,0,0,0,0,0
2020-08-15,Otjizondjupa,7,41,0,4,37,7,0,0,0,0
2020-08-16,Otjizondjupa,4,45,0,4,41,4,0,0,0,0
2020-08-17,Otjizondjupa,4,49,0,4,45,4,0,0,0,0
2020-08-18,Otjizondjupa,4,53,0,4,49,4,0,0,0,0
2020-08-19,Otjizondjupa,4,57,0,4,53,4,0,0,0,0
2020-08-20,Otjizondjupa,4,61,0,4,57,4,0,0,0,0
2020-08-21,Otjizondjupa,8,69,0,4,65,8,0,0,0,0
2020-08-22,Otjizondjupa,9,78,1,5,73,8,0,0,0,0
2020-08-23,Otjizondjupa,2,80,0,5,75,2,0,0,0,0
2020-08-24,Otjizondjupa,1,81,58,63,18,-57,0,0,0,0
2020-08-25,Otjizondjupa,7,88,0,63,25,7,0,0,0,0
2020-08-26,Otjizondjupa,10,98,17,80,18,-7,0,0,0,0
2020-08-27,Otjizondjupa,5,103,0,80,23,5,0,0,0,0
2020-08-28,Otjizondjupa,7,110,0,80,30,7,0,0,0,0
2020-08-29,Otjizondjupa,9,119,0,80,39,9,0,0,0,0
2020-08-30,Otjizondjupa,6,125,0,80,44,5,1,1,0,0
2020-08-31,Otjizondjupa,13,138,0,80,57,13,1,0,0,0
2020-09-01,Otjizondjupa,0,138,0,80,57,0,1,0,0,0
2020-09-02,Otjizondjupa,11,149,0,80,68,11,1,0,0,0
2020-09-03,Otjizondjupa,12,161,0,80,80,12,1,0,0,0
2020-09-04,Otjizondjupa,8,169,0,80,88,8,1,0,0,0
2020-09-05,Otjizondjupa,12,181,0,80,100,12,1,0,0,0
2020-09-06,Otjizondjupa,8,189,0,80,108,8,1,0,0,0
2020-09-07,Otjizondjupa,2,191,5,85,105,-3,1,0,0,0
2020-09-08,Otjizondjupa,8,199,4,89,109,4,1,0,0,0
2020-09-09,Otjizondjupa,12,211,6,95,115,6,1,0,0,0
2020-09-10,Otjizondjupa,15,226,0,95,130,15,1,0,0,0
2020-09-11,Otjizondjupa,12,238,0,95,142,12,1,0,0,0
2020-09-12,Otjizondjupa,6,244,0,95,147,5,2,1,0,0
2020-09-13,Otjizondjupa,4,248,0,95,151,4,2,0,0,0
2020-09-14,Otjizondjupa,5,253,0,95,156,5,2,0,0,0
2020-09-15,Otjizondjupa,1,254,0,95,157,1,2,0,0,0
2020-09-16,Otjizondjupa,4,258,78,173,83,-74,2,0,0,0
2020-09-17,Otjizondjupa,8,266,0,173,91,8,2,0,0,0
2020-09-18,Otjizondjupa,2,268,0,173,92,1,3,1,0,0
2020-09-19,Otjizondjupa,2,270,0,173,94,2,3,0,0,0
2020-09-20,Otjizondjupa,8,278,0,173,102,8,3,0,0,0
2020-09-21,Otjizondjupa,5,283,66,239,40,-62,4,1,0,0
2020-09-22,Otjizondjupa,1,284,0,239,41,1,4,0,0,0
2020-09-23,Otjizondjupa,5,289,0,239,45,4,5,1,0,0
2020-09-24,Otjizondjupa,0,289,0,239,45,0,5,0,0,0
2020-09-25,Otjizondjupa,3,292,0,239,48,3,5,0,0,0
2020-09-26,Otjizondjupa,10,302,0,239,58,10,5,0,0,0
2020-09-27,Otjizondjupa,1,303,0,239,59,1,5,0,0,0
2020-09-28,Otjizondjupa,0,303,0,239,59,0,5,0,0,0
2020-09-29,Otjizondjupa,4,307,35,274,28,-31,5,0,0,0
2020-09-30,Otjizondjupa,7,314,0,274,35,7,5,0,0,0
2020-10-01,Otjizondjupa,2,316,0,274,37,2,5,0,0,0
2020-10-02,Otjizondjupa,1,317,0,274,38,1,5,0,0,0
2020-10-03,Otjizondjupa,8,325,0,274,46,8,5,0,0,0
2020-10-04,Otjizondjupa,1,326,0,274,47,1,5,0,0,0
2020-10-05,Otjizondjupa,0,326,0,274,47,0,5,0,0,0
2020-10-06,Otjizondjupa,0,326,0,274,47,0,5,0,0,0
2020-10-07,Otjizondjupa,5,331,0,274,52,5,5,0,0,0
2020-10-08,Otjizondjupa,1,332,0,274,53,1,5,0,0,0
2020-10-09,Otjizondjupa,5,337,0,274,58,5,5,0,0,0
2020-10-10,Otjizondjupa,7,344,0,274,65,7,5,0,0,0
2020-10-11,Otjizondjupa,4,348,0,274,69,4,5,0,0,0
2020-10-12,Otjizondjupa,0,348,38,312,31,-38,5,0,0,0
2020-10-13,Otjizondjupa,3,351,0,312,34,3,5,0,0,0
2020-10-14,Otjizondjupa,4,355,4,316,34,0,5,0,0,0
2020-10-15,Otjizondjupa,2,357,10,326,26,-8,5,0,0,0
2020-10-16,Otjizondjupa,1,358,0,326,27,1,5,0,0,0
2020-10-17,Otjizondjupa,0,358,0,326,27,0,5,0,0,0
2020-10-18,Otjizondjupa,6,364,0,326,33,6,5,0,0,0
2020-10-19,Otjizondjupa,0,364,15,341,18,-15,5,0,0,0
2020-10-20,Otjizondjupa,2,366,0,341,20,2,5,0,0,0
2020-10-21,Otjizondjupa,4,370,0,341,24,4,5,0,0,0
2020-10-22,Otjizondjupa,1,371,0,341,25,1,5,0,0,0
2020-10-23,Otjizondjupa,8,379,0,341,33,8,5,0,0,0
2020-10-24,Otjizondjupa,1,380,0,341,34,1,5,0,0,0
2020-10-25,Otjizondjupa,1,381,0,341,35,1,5,0,0,0
2020-10-26,Otjizondjupa,4,385,13,354,26,-9,5,0,0,0
2020-10-27,Otjizondjupa,1,386,0,354,27,1,5,0,0,0
2020-10-28,Otjizondjupa,0,386,2,356,25,-2,5,0,0,0
2020-10-29,Otjizondjupa,0,386,0,356,25,0,5,0,0,0
2020-10-30,Otjizondjupa,1,387,0,356,26,1,5,0,0,0
2020-10-31,Otjizondjupa,0,387,0,356,26,0,5,0,0,0
2020-11-01,Otjizondjupa,0,387,0,356,26,0,5,0,0,0
2020-11-02,Otjizondjupa,0,387,0,356,26,0,5,0,0,0
2020-11-03,Otjizondjupa,0,387,14,370,12,-14,5,0,0,0
2020-11-04,Otjizondjupa,0,387,0,370,12,0,5,0,0,0
2020-11-05,Otjizondjupa,0,387,0,370,12,0,5,0,0,0
2020-11-06,Otjizondjupa,0,387,0,370,12,0,5,0,0,0
2020-11-07,Otjizondjupa,1,388,0,370,13,1,5,0,0,0
2020-11-08,Otjizondjupa,0,388,0,370,13,0,5,0,0,0
2020-11-09,Otjizondjupa,0,388,0,370,13,0,5,0,0,0
2020-11-10,Otjizondjupa,1,389,10,380,4,-9,5,0,0,0
2020-11-11,Otjizondjupa,2,391,0,380,6,2,5,0,0,0
2020-11-12,Otjizondjupa,0,391,0,380,6,0,5,0,0,0
2020-11-13,Otjizondjupa,0,391,0,380,6,0,5,0,0,0
2020-11-14,Otjizondjupa,0,391,0,380,6,0,5,0,0,0
